region_id,lat,capacity,electric_bike_surcharge_waiver,legacy_id,has_kiosk,station_type,lon,rental_methods/0,rental_methods/1,station_id,short_name,eightd_has_key_dispenser,name
71,40.756913,33,FALSE,3572,TRUE,classic,-73.921631,CREDITCARD,KEY,3572,6638.01,FALSE,34 Ave & 38 St
71,40.7580583,25,FALSE,3573,TRUE,classic,-73.9242751,CREDITCARD,KEY,3573,6679.11,FALSE,35 St & 34 Ave
71,40.6769694,23,FALSE,3574,TRUE,classic,-73.96579,CREDITCARD,KEY,3574,4116.08,FALSE,Prospect Pl & Underhill Ave
71,40.76108,27,FALSE,3575,TRUE,classic,-73.930562,CREDITCARD,KEY,3575,6759.15,FALSE,Crescent St & 34 Ave
71,40.6767,27,FALSE,3576,TRUE,classic,-73.969024,CREDITCARD,KEY,3576,4083.13,FALSE,Park Pl & Vanderbilt Ave
71,40.7628138,23,FALSE,3577,TRUE,classic,-73.9342862,CREDITCARD,KEY,3577,6798.01,FALSE,34 Ave & 21 St
71,40.6741806,21,FALSE,3578,TRUE,classic,-73.9564947,CREDITCARD,KEY,3578,4033.06,FALSE,Park Pl & Franklin Ave
71,40.672695,25,FALSE,3579,TRUE,classic,-73.954131,CREDITCARD,KEY,3579,3993.03,FALSE,Sterling Pl & Bedford Ave
71,40.6737236,30,FALSE,3580,TRUE,classic,-73.9631611,CREDITCARD,KEY,3580,4001.09,FALSE,St Johns Pl & Washington Ave
71,40.6740123,27,FALSE,3581,TRUE,classic,-73.9671457,CREDITCARD,KEY,3581,4042.08,FALSE,Underhill Ave & Lincoln Pl
71,40.6721683,27,FALSE,3582,TRUE,classic,-73.9609,CREDITCARD,KEY,3582,3960.01,FALSE,Lincoln Pl & Classon Ave
71,40.6716493,31,FALSE,3583,TRUE,classic,-73.9631145,CREDITCARD,KEY,3583,3928.08,FALSE,Eastern Pkwy & Washington Ave
71,40.6707767,42,FALSE,3584,TRUE,classic,-73.9576801,CREDITCARD,KEY,3584,3919.07,FALSE,Eastern Pkwy & Franklin Ave
71,40.6691783,24,FALSE,3585,TRUE,classic,-73.9554162,CREDITCARD,KEY,3585,3879.04,FALSE,Union St & Bedford Ave
71,40.7638753,19,FALSE,3586,TRUE,classic,-73.9364848,CREDITCARD,KEY,3586,6836.07,FALSE,34 Ave & 13 St
71,40.6686744,27,FALSE,3587,TRUE,classic,-73.9618148,CREDITCARD,KEY,3587,3887.03,FALSE,Carroll St & Washington Ave
71,40.7671863,41,FALSE,3588,TRUE,classic,-73.9373554,CREDITCARD,KEY,3588,6937.07,FALSE,Vernon Blvd & 10 St
71,40.7668,31,FALSE,3589,TRUE,classic,-73.9347774,CREDITCARD,KEY,3589,6901.01,FALSE,Broadway & 12 St
71,40.6679411,19,FALSE,3590,TRUE,classic,-73.9588,CREDITCARD,KEY,3590,3847.04,FALSE,Carroll St & Franklin Ave
71,40.7659,21,FALSE,3591,TRUE,classic,-73.930819,CREDITCARD,KEY,3591,6865.03,FALSE,21 St & 31 Dr
71,40.7633589,19,FALSE,3592,TRUE,classic,-73.9286471,CREDITCARD,KEY,3592,6827.11,FALSE,Crescent St & Broadway
71,40.761584,35,FALSE,3593,TRUE,classic,-73.925921,CREDITCARD,KEY,3593,6789.04,FALSE,31 St & Broadway
71,40.760339,18,FALSE,3595,TRUE,classic,-73.9222427,CREDITCARD,KEY,3595,6750.16,FALSE,35 St & Broadway
71,40.6642406,19,FALSE,3596,TRUE,classic,-73.9574686,CREDITCARD,KEY,3596,3736.04,FALSE,Sullivan Pl & Bedford Ave
71,40.7577284,25,FALSE,3597,TRUE,classic,-73.9166368,CREDITCARD,KEY,3597,6670.03,FALSE,43 St & Broadway
71,40.7595701,19,FALSE,3598,TRUE,classic,-73.9142678,CREDITCARD,KEY,3598,6743.06,FALSE,Newton Rd & 44 St
71,40.7611488,27,FALSE,3600,TRUE,classic,-73.9170071,CREDITCARD,KEY,3600,6782.01,FALSE,31 Ave & Steinway St
71,40.6627059,19,FALSE,3601,TRUE,classic,-73.9569115,CREDITCARD,KEY,3601,3665.06,FALSE,Sterling St & Bedford Ave
71,40.763154,23,FALSE,3602,TRUE,classic,-73.920827,CREDITCARD,KEY,3602,6819.15,FALSE,31 Ave & 34 St
71,40.7647,21,FALSE,3603,TRUE,classic,-73.9240312,CREDITCARD,KEY,3603,6857.09,FALSE,31 Ave & 30 St
71,40.6630619,16,FALSE,3604,TRUE,classic,-73.9538746,CREDITCARD,KEY,3604,3696.05,FALSE,Rogers Ave & Sterling St
71,40.7658346,21,FALSE,3605,TRUE,classic,-73.9265474,CREDITCARD,KEY,3605,6893.1,FALSE,31 Ave & Crescent St
71,40.74252,21,FALSE,3606,TRUE,classic,-73.948852,CREDITCARD,KEY,3606,6128.04,FALSE,49 Ave & 21 St
71,40.7682,19,FALSE,3607,TRUE,classic,-73.9322662,CREDITCARD,KEY,3607,6966.04,FALSE,31 Ave & 14 St
71,40.7423737,21,FALSE,3608,TRUE,classic,-73.9566,CREDITCARD,KEY,3608,6137.04,FALSE,5 St & 51 Ave
71,40.7692475,23,FALSE,3609,TRUE,classic,-73.9354504,CREDITCARD,KEY,3609,7003.06,FALSE,Vernon Blvd & 31 Ave
71,40.770845,33,FALSE,3610,TRUE,classic,-73.934171,CREDITCARD,KEY,3610,7003.03,FALSE,Vernon Blvd & 30 Rd
71,40.7449067,31,FALSE,3611,TRUE,classic,-73.9534573,CREDITCARD,KEY,3611,6212.08,FALSE,Vernon Blvd & 47 Rd
71,40.7703743,15,FALSE,3612,TRUE,classic,-73.9286078,CREDITCARD,KEY,3612,6996.01,FALSE,30 Ave & 21 St
71,40.745038,27,FALSE,3613,TRUE,classic,-73.957539,CREDITCARD,KEY,3613,6254.06,FALSE,Center Blvd & 48 Ave
71,40.768692,23,FALSE,3614,TRUE,classic,-73.9249574,CREDITCARD,KEY,3614,6958.06,FALSE,Crescent St & 30 Ave
71,40.748,21,FALSE,3615,TRUE,classic,-73.9460927,CREDITCARD,KEY,3615,6278.04,FALSE,44 Dr & 21 St
71,40.7656251,17,FALSE,3616,TRUE,classic,-73.9136695,CREDITCARD,KEY,3616,6915.02,FALSE,Steinway St & 28 Ave
71,40.7671,27,FALSE,3617,TRUE,classic,-73.9169858,CREDITCARD,KEY,3617,6951.03,FALSE,28 Ave & 35 St
71,40.7485,33,FALSE,3618,TRUE,classic,-73.941275,CREDITCARD,KEY,3618,6310.06,FALSE,27 St & Hunter St
71,40.7713615,27,FALSE,3619,TRUE,classic,-73.9246145,CREDITCARD,KEY,3619,7026.08,FALSE,Newtown Ave & 23 St
71,40.7519071,28,FALSE,3620,TRUE,classic,-73.9479119,CREDITCARD,KEY,3620,6438.04,FALSE,11 St & 43 Ave
71,40.7739825,40,FALSE,3621,TRUE,classic,-73.9309134,CREDITCARD,KEY,3621,7098.05,FALSE,27 Ave & 9 St
71,40.80756,23,FALSE,3622,TRUE,classic,-73.939182,CREDITCARD,KEY,3622,7735.23,FALSE,E 128 St & Madison Ave
71,40.8109494,39,FALSE,3623,TRUE,classic,-73.9634,CREDITCARD,KEY,3623,7745.07,FALSE,W 120 St & Claremont Ave
71,40.8025566,31,FALSE,3628,TRUE,classic,-73.9490782,CREDITCARD,KEY,3628,7655.22,FALSE,Lenox Ave & W 117 St
71,40.80949535,33,FALSE,3629,TRUE,classic,-73.94776493,CREDITCARD,KEY,3629,7738.04,FALSE,Adam Clayton Powell Blvd & W 126 St
71,40.8038654,33,FALSE,3630,TRUE,classic,-73.9559308,CREDITCARD,KEY,3630,7658.13,FALSE,Frederick Douglass Blvd & W 115 St
71,40.75462324,43,FALSE,3635,TRUE,classic,-73.99516761,CREDITCARD,KEY,3635,6569.07,FALSE,W 36 St & 9 Ave
71,40.68323865,31,FALSE,3637,TRUE,classic,-73.96599591,CREDITCARD,KEY,3637,4345.11,FALSE,Fulton St & Waverly Ave
70,40.7242941,18,FALSE,3638,TRUE,classic,-74.0354826,CREDITCARD,KEY,3638,JC098,FALSE,Washington St
70,40.7192517,30,FALSE,3639,TRUE,classic,-74.034234,CREDITCARD,KEY,3639,JC104,FALSE,Harborside
70,40.73367,18,FALSE,3640,TRUE,classic,-74.0625,CREDITCARD,KEY,3640,JC103,FALSE,Journal Square
71,40.74286877,54,FALSE,3641,TRUE,classic,-73.98918629,CREDITCARD,KEY,3641,6173.08,FALSE,Broadway & W 25 St
71,40.76315482,26,FALSE,3646,TRUE,classic,-73.9398551,CREDITCARD,KEY,3646,6806.06,FALSE,35 Ave & 10 St
71,40.74128309,23,FALSE,3647,TRUE,classic,-73.93725872,CREDITCARD,KEY,3647,6076.01,FALSE,48 Ave & 30 Pl
71,40.69795032,25,FALSE,3648,TRUE,classic,-73.9707756,CREDITCARD,KEY,3648,4762.05,FALSE,Flushing Ave & Vanderbilt Ave
71,40.81439444,30,FALSE,3649,TRUE,classic,-73.95324737,CREDITCARD,KEY,3649,7818.17,FALSE,W 129 St & Convent Ave
71,40.75186951,35,FALSE,3654,TRUE,classic,-73.9334929,CREDITCARD,KEY,3654,6495.17,FALSE,31 St & Northern Blvd
71,40.72307749,46,FALSE,3656,TRUE,classic,-73.98583621,CREDITCARD,KEY,3656,5553.1,FALSE,E 2 St & Avenue A
71,40.74353373,27,FALSE,3658,TRUE,classic,-74.00367558,CREDITCARD,KEY,3658,6190.03,FALSE,W 18 St & 9 Ave
71,40.66643931,19,FALSE,3661,TRUE,classic,-73.96055639,CREDITCARD,KEY,3661,3776.05,FALSE,Montgomery St & Franklin Ave
71,40.72019521,30,FALSE,3664,TRUE,classic,-74.01030064,CREDITCARD,KEY,3664,5470.12,FALSE,North Moore St & Greenwich St
71,40.72395678,26,FALSE,3668,TRUE,classic,-73.94984365,CREDITCARD,KEY,3668,5550.09,FALSE,Leonard St & Nassau Ave
71,40.77477945,37,FALSE,3671,TRUE,classic,-73.95427465,CREDITCARD,KEY,3671,7121.05,FALSE,E 81 St & 2 Ave
71,40.67759207,21,FALSE,3673,TRUE,classic,-73.95563722,CREDITCARD,KEY,3673,4107.13,FALSE,Dean St & Franklin Ave
71,40.70140317,27,FALSE,3674,TRUE,classic,-73.9867267,CREDITCARD,KEY,3674,4895.09,FALSE,Jay St & York St
71,40.67583294,24,FALSE,3676,TRUE,classic,-74.01472628,CREDITCARD,KEY,3676,4095.1,FALSE,Van Brunt St & Van Dyke St
70,40.72755147,18,FALSE,3677,TRUE,classic,-74.07106072,CREDITCARD,KEY,3677,JC094,FALSE,Glenwood Ave
70,40.72572614,18,FALSE,3678,TRUE,classic,-74.07195926,CREDITCARD,KEY,3678,JC093,FALSE,Fairmount Ave
70,40.72210379,14,FALSE,3679,TRUE,classic,-74.071455,CREDITCARD,KEY,3679,JC095,FALSE,Bergen Ave
70,40.71517768,18,FALSE,3681,TRUE,classic,-74.03768331,CREDITCARD,KEY,3681,JC102,FALSE,Grand St
71,40.7394482,39,FALSE,3686,TRUE,classic,-74.00507033,CREDITCARD,KEY,3686,6072.14,FALSE,Gansevoort St & Hudson St
71,40.74322681,83,FALSE,3687,TRUE,classic,-73.97449784,CREDITCARD,KEY,3687,6197.08,FALSE,E 33 St & 1 Ave
71,40.79904139,47,FALSE,3689,TRUE,classic,-73.9664948,CREDITCARD,KEY,3689,7610.13,FALSE,W 104 St & Amsterdam Ave
71,40.71334184,36,FALSE,3690,TRUE,classic,-74.00935516,CREDITCARD,KEY,3690,5288.08,FALSE,Park Pl & Church St
71,40.76408932,19,FALSE,3691,TRUE,classic,-73.91065121,CREDITCARD,KEY,3691,6879.04,FALSE,28 Ave & 44 St
71,40.72248189,27,FALSE,3693,TRUE,classic,-73.95921931,CREDITCARD,KEY,3693,5489.04,FALSE,N 11 St & Kent Ave
70,40.71113,18,FALSE,3694,TRUE,classic,-74.0789,CREDITCARD,KEY,3694,JC063,FALSE,Jackson Square
71,40.77515953,43,FALSE,3697,TRUE,classic,-73.98918696,CREDITCARD,KEY,3697,7123.04,FALSE,W 64 St & Thelonious Monk Circle
71,40.76360468,30,FALSE,3699,TRUE,classic,-73.98917958,CREDITCARD,KEY,3699,6854.05,FALSE,W 50 St & 9 Ave
71,40.74375241,19,FALSE,3704,TRUE,classic,-73.94176483,CREDITCARD,KEY,3704,6237.01,FALSE,47 Ave & Skillman Ave
71,40.72840059,41,FALSE,3705,TRUE,classic,-73.99968781,CREDITCARD,KEY,3705,5721.07,FALSE,Thompson St & Bleecker St
71,40.741459,55,FALSE,3707,TRUE,classic,-73.983293,CREDITCARD,KEY,3707,6089.08,FALSE,Lexington Ave & E 26 St
71,40.735445,29,FALSE,3708,TRUE,classic,-73.99431,CREDITCARD,KEY,3708,5947.04,FALSE,W 13 St & 5 Ave
71,40.73804614,51,FALSE,3709,TRUE,classic,-73.99642959,CREDITCARD,KEY,3709,5989.02,FALSE,W 15 St & 6 Ave
71,40.72966729,47,FALSE,3711,TRUE,classic,-73.98067966,CREDITCARD,KEY,3711,5779.09,FALSE,E 13 St & Avenue A
71,40.75469175,41,FALSE,3712,TRUE,classic,-73.99740189,CREDITCARD,KEY,3712,6569.08,FALSE,W 35 St & Dyer Ave
71,40.70684203,61,FALSE,3714,TRUE,classic,-73.9544354,CREDITCARD,KEY,3714,5045.05,FALSE,Division Ave & Hooper St
71,40.71816969,31,FALSE,3715,TRUE,classic,-73.95520136,CREDITCARD,KEY,3715,5411.08,FALSE,Driggs Ave & N 9 St
71,40.7535992,23,FALSE,3716,TRUE,classic,-73.93795609,CREDITCARD,KEY,3716,6462.05,FALSE,40 Ave & Crescent St
71,40.72746421,46,FALSE,3718,TRUE,classic,-73.97950418,CREDITCARD,KEY,3718,5659.11,FALSE,E 11 St & Avenue B
71,40.76754878,37,FALSE,3721,TRUE,classic,-73.92093346,CREDITCARD,KEY,3721,6923.2,FALSE,31 St & Newtown Ave
71,40.76674056,39,FALSE,3724,TRUE,classic,-73.97906899,CREDITCARD,KEY,3724,6912.01,FALSE,7 Ave & Central Park South
71,40.76876203,41,FALSE,3725,TRUE,classic,-73.95840794,CREDITCARD,KEY,3725,6925.09,FALSE,2 Ave & E 72 St
71,40.74336608,23,FALSE,3726,TRUE,classic,-73.95960689,CREDITCARD,KEY,3726,6179.07,FALSE,Center Blvd & 51 Ave
71,40.71766197,38,FALSE,3727,TRUE,classic,-73.94880027,CREDITCARD,KEY,3727,5371.07,FALSE,Frost St & Meeker Ave
71,40.69535693,24,FALSE,3728,TRUE,classic,-73.99344027,CREDITCARD,KEY,3728,4718.08,FALSE,Pierrepont St & Monroe Pl
71,40.758397,46,FALSE,3731,TRUE,classic,-73.98255,CREDITCARD,KEY,3731,6667.04,FALSE,W 47 St & 6 Ave
71,40.730563,46,FALSE,3733,TRUE,classic,-73.973984,CREDITCARD,KEY,3733,5769.04,FALSE,Avenue C & E 18 St
71,40.759125,50,FALSE,3734,TRUE,classic,-73.962658,CREDITCARD,KEY,3734,6723.1,FALSE,E 58 St &  1 Ave (NW Corner)
71,40.752694,38,FALSE,3735,TRUE,classic,-74.002353,CREDITCARD,KEY,3735,6459.07,FALSE,W 30 St & 10 Ave
71,40.727243,37,FALSE,3736,TRUE,classic,-73.976831,CREDITCARD,KEY,3736,5616.08,FALSE,E 12 St & Ave C
71,40.720747,35,FALSE,3737,TRUE,classic,-73.986274,CREDITCARD,KEY,3737,5445.07,FALSE,Stanton St & Norfolk St
71,40.719383,31,FALSE,3738,TRUE,classic,-73.991479,CREDITCARD,KEY,3738,5414.07,FALSE,Delancey St & Eldridge St
71,40.735918,37,FALSE,3739,TRUE,classic,-74.000939,CREDITCARD,KEY,3739,5955.12,FALSE,Perry St & Greenwich Ave
71,40.726378,34,FALSE,3740,TRUE,classic,-74.000472,CREDITCARD,KEY,3740,5644.05,FALSE,W Broadway & W Houston St
71,40.725864,51,FALSE,3744,TRUE,classic,-73.986389,CREDITCARD,KEY,3744,5626.14,FALSE,1 Ave & E 5 St
71,40.75651273,27,FALSE,3745,TRUE,classic,-73.92957486,CREDITCARD,KEY,3745,6572.08,FALSE,36 Ave & 31 St
71,40.72430832,48,FALSE,3746,TRUE,classic,-74.00473036,CREDITCARD,KEY,3746,5610.09,FALSE,6 Ave & Broome St
71,40.74757396,23,FALSE,3749,TRUE,classic,-73.97880077,CREDITCARD,KEY,3749,6313.1,FALSE,Lexington Ave & E 36 St
71,40.69064807,19,FALSE,3755,TRUE,classic,-73.95746179,CREDITCARD,KEY,3755,4528.01,FALSE,DeKalb Ave & Franklin Ave
71,40.704508,21,FALSE,3756,TRUE,classic,-73.9351,CREDITCARD,KEY,3756,4987.06,FALSE,White St & Moore St
71,40.710681,23,FALSE,3757,TRUE,classic,-73.93372,CREDITCARD,KEY,3757,5170.01,FALSE,Stagg St & Morgan Ave
71,40.702997,19,FALSE,3758,TRUE,classic,-73.92997,CREDITCARD,KEY,3758,4906.07,FALSE,George St & Wilson Ave
71,40.70538,19,FALSE,3759,TRUE,classic,-73.92535,CREDITCARD,KEY,3759,5051.02,FALSE,Irving Ave & Jefferson St
71,40.705614,23,FALSE,3760,TRUE,classic,-73.92153,CREDITCARD,KEY,3760,5010.02,FALSE,Willoughby Ave & Wyckoff Ave
71,40.697842,27,FALSE,3761,TRUE,classic,-73.926241,CREDITCARD,KEY,3761,4751.01,FALSE,Cedar St & Myrtle Ave
71,40.677027,27,FALSE,3762,TRUE,classic,-73.9865,CREDITCARD,KEY,3762,4143.04,FALSE,3 Ave & Carroll St
71,40.707165,27,FALSE,3763,TRUE,classic,-73.923711,CREDITCARD,KEY,3763,5051.01,FALSE,Wyckoff Av & Jefferson St
71,40.705517,21,FALSE,3764,TRUE,classic,-73.93936,CREDITCARD,KEY,3764,5027.02,FALSE,Bushwick Ave & McKibbin St
71,40.709897,21,FALSE,3765,TRUE,classic,-73.94008,CREDITCARD,KEY,3765,5140.06,FALSE,Bushwick Ave & Stagg St
71,40.715353,9,FALSE,3766,TRUE,classic,-73.93856,CREDITCARD,KEY,3766,5323.05,FALSE,Sharon St & Olive St
71,40.71323,19,FALSE,3767,TRUE,classic,-73.93894,CREDITCARD,KEY,3767,5210.01,FALSE,Powers St & Olive St
71,40.71019,23,FALSE,3768,TRUE,classic,-73.93734,CREDITCARD,KEY,3768,5099.02,FALSE,Waterbury St & Stagg St
71,40.707174,23,FALSE,3769,TRUE,classic,-73.93581,CREDITCARD,KEY,3769,5099.03,FALSE,White St & Johnson Ave
71,40.702831,21,FALSE,3770,TRUE,classic,-73.9333,CREDITCARD,KEY,3770,4947.04,FALSE,Central Ave & Flushing Ave
71,40.706237,30,FALSE,3771,TRUE,classic,-73.933871,CREDITCARD,KEY,3771,5059.02,FALSE,McKibbin St & Bogart St
71,40.713811,19,FALSE,3772,TRUE,classic,-73.93515,CREDITCARD,KEY,3772,5282.02,FALSE,Devoe St & Morgan Ave
71,40.70539,20,FALSE,3773,TRUE,classic,-73.92976,CREDITCARD,KEY,3773,5018.06,FALSE,Knickerbocker Ave & Thames St
71,40.704425,23,FALSE,3774,TRUE,classic,-73.92836,CREDITCARD,KEY,3774,4979.07,FALSE,Knickerbocker Ave & George St
71,40.702013,27,FALSE,3775,TRUE,classic,-73.923769,CREDITCARD,KEY,3775,4939.07,FALSE,Suydam St & Knickerbocker Ave
71,40.700003,23,FALSE,3776,TRUE,classic,-73.92834,CREDITCARD,KEY,3776,4792.03,FALSE,Central Ave & Starr Street
71,40.699304,23,FALSE,3777,TRUE,classic,-73.923044,CREDITCARD,KEY,3777,4824.03,FALSE,Stockholm St & Wilson Ave
71,40.7027,27,FALSE,3778,TRUE,classic,-73.92095,CREDITCARD,KEY,3778,4898.02,FALSE,Irving Ave & DeKalb Ave
71,40.704876,24,FALSE,3779,TRUE,classic,-73.919911,CREDITCARD,KEY,3779,4971.01,FALSE,Hart St & Wyckoff Ave
71,40.703545,22,FALSE,3780,TRUE,classic,-73.917775,CREDITCARD,KEY,3780,4931.05,FALSE,Wyckoff Av & Stanhope St
71,40.698568,30,FALSE,3781,TRUE,classic,-73.918877,CREDITCARD,KEY,3781,4784.02,FALSE,Greene Av & Myrtle Av
71,40.698458,31,FALSE,3782,TRUE,classic,-73.997178,CREDITCARD,KEY,3782,4756.04,FALSE,Brooklyn Bridge Park - Pier 2
71,40.70838,65,FALSE,3783,TRUE,classic,-74.00495,CREDITCARD,KEY,3783,5065.14,FALSE,Cliff St & Fulton St
71,40.75492,37,FALSE,3785,TRUE,classic,-73.98455,CREDITCARD,KEY,3785,6517.08,FALSE,W 42 St & 6 Ave
71,40.714193,49,FALSE,3786,TRUE,classic,-73.996732,CREDITCARD,KEY,3786,5270.08,FALSE,Division St & Bowery
71,40.69985,22,FALSE,3787,TRUE,classic,-73.97141,CREDITCARD,KEY,3787,4804.02,FALSE,Dock 72 Way & Market St
71,40.68186,31,FALSE,3789,TRUE,classic,-73.959432,CREDITCARD,KEY,3789,4263.12,FALSE,Fulton St & Irving Pl
71,40.7003,37,FALSE,3790,TRUE,classic,-73.991581,CREDITCARD,KEY,3790,4861.05,FALSE,Henry St & Middagh St
70,40.73520838,32,FALSE,3791,TRUE,classic,-74.04696375,CREDITCARD,KEY,3791,JC105,FALSE,Hoboken Ave at Monmouth St
70,40.71687,30,FALSE,3792,TRUE,classic,-74.03281,CREDITCARD,KEY,3792,JC106,FALSE,Columbus Dr at Exchange Pl
71,40.671907,19,FALSE,3795,TRUE,classic,-73.993612,CREDITCARD,KEY,3795,3922.02,FALSE,10 St & 2 Ave
71,40.752269,55,FALSE,3798,TRUE,classic,-73.982079,CREDITCARD,KEY,3798,6474.02,FALSE,W 40 St & 5 Ave
71,40.74964,67,FALSE,3799,TRUE,classic,-73.98805,CREDITCARD,KEY,3799,6364.1,FALSE,6 Ave & W 34 St
71,40.665816,27,FALSE,3803,TRUE,classic,-73.956934,CREDITCARD,KEY,3803,3736.03,FALSE,Bedford Ave & Montgomery St
71,40.702461,24,FALSE,3804,TRUE,classic,-73.986842,CREDITCARD,KEY,3804,4895.03,FALSE,Front St & Jay St
71,40.752474,19,FALSE,3808,TRUE,classic,-73.939991,CREDITCARD,KEY,3808,6505.09,FALSE,24 St & 41 Ave
71,40.763189,53,FALSE,3809,TRUE,classic,-73.978434,CREDITCARD,KEY,3809,6809.09,FALSE,W 55 St & 6 Ave
71,40.77485,19,FALSE,3811,TRUE,classic,-73.9342,CREDITCARD,KEY,3811,7132.08,FALSE,27 Ave & 3 St
71,40.734814,49,FALSE,3812,TRUE,classic,-73.992085,CREDITCARD,KEY,3812,5905.14,FALSE,University Pl & E 14 St
71,40.745686,49,FALSE,3813,TRUE,classic,-74.005141,CREDITCARD,KEY,3813,6306.01,FALSE,W 20 St & 10 Ave
71,40.761573,23,FALSE,3814,TRUE,classic,-73.972628,CREDITCARD,KEY,3814,6732.01,FALSE,E 56 St & Madison Ave
71,40.755293,41,FALSE,3815,TRUE,classic,-73.967641,CREDITCARD,KEY,3815,6575.03,FALSE,E 51 St & 2 Ave
71,40.71429,24,FALSE,3816,TRUE,classic,-73.93323,CREDITCARD,KEY,3816,5241.02,FALSE,Metropolitan Ave & Vandervoort Ave
71,40.71773,18,FALSE,3817,TRUE,classic,-73.94051,CREDITCARD,KEY,3817,5362.08,FALSE,Withers St & Kingsland Ave
71,40.72984,40,FALSE,3818,TRUE,classic,-73.94839,CREDITCARD,KEY,3818,5743.02,FALSE,Calyer St & Jewel St
71,40.73396,20,FALSE,3819,TRUE,classic,-73.95204,CREDITCARD,KEY,3819,5860.02,FALSE,Green St & McGuinness Blvd
71,40.69757,19,FALSE,3820,TRUE,classic,-73.93098,CREDITCARD,KEY,3820,4759.02,FALSE,Willoughby Ave & Myrtle Ave
71,40.70106,25,FALSE,3821,TRUE,classic,-73.93318,CREDITCARD,KEY,3821,4873.08,FALSE,Evergreen Ave & Noll St
71,40.70076,20,FALSE,3822,TRUE,classic,-73.93641,CREDITCARD,KEY,3822,4914.03,FALSE,Bushwick Ave & Forrest St
71,40.70099,30,FALSE,3823,TRUE,classic,-73.93921,CREDITCARD,KEY,3823,4840.06,FALSE,Beaver St & Fayette St
71,40.6786,23,FALSE,3824,TRUE,classic,-73.90369,CREDITCARD,KEY,3824,4161.01,FALSE,Van Sinderen Ave & Truxton St
71,40.68139,29,FALSE,3825,TRUE,classic,-73.90756,CREDITCARD,KEY,3825,4244.06,FALSE,Broadway & Furman Ave
71,40.68458,18,FALSE,3826,TRUE,classic,-73.90925,CREDITCARD,KEY,3826,4357.01,FALSE,Moffat St & Bushwick
71,40.68565,20,FALSE,3827,TRUE,classic,-73.91564,CREDITCARD,KEY,3827,4366.01,FALSE,Halsey St & Broadway
71,40.68652,22,FALSE,3828,TRUE,classic,-73.91321,CREDITCARD,KEY,3828,4399.03,FALSE,Eldert St & Bushwick Ave
71,40.6882,24,FALSE,3829,TRUE,classic,-73.90798,CREDITCARD,KEY,3829,4432.1,FALSE,Central Ave & Decatur St
71,40.68858,22,FALSE,3830,TRUE,classic,-73.91227,CREDITCARD,KEY,3830,4474.01,FALSE,Halsey St & Evergreen Ave
71,40.68663,35,FALSE,3831,TRUE,classic,-73.9168,CREDITCARD,KEY,3831,4441.06,FALSE,Broadway & Hancock St
71,40.69055,21,FALSE,3832,TRUE,classic,-73.91181,CREDITCARD,KEY,3832,4591.04,FALSE,Central Ave & Weirfield St
71,40.69122,18,FALSE,3833,TRUE,classic,-73.91693,CREDITCARD,KEY,3833,4560.01,FALSE,Madison St & Evergreen Ave
71,40.69467,19,FALSE,3834,TRUE,classic,-73.90663,CREDITCARD,KEY,3834,4695.04,FALSE,Irving Ave & Halsey St
71,40.69385,22,FALSE,3835,TRUE,classic,-73.90974,CREDITCARD,KEY,3835,4663.02,FALSE,Knickerbocker Ave & Hancock St
71,40.69146,29,FALSE,3836,TRUE,classic,-73.92146,CREDITCARD,KEY,3836,4600.09,FALSE,Bushwick Ave & Linden St
71,40.69329,29,FALSE,3837,TRUE,classic,-73.92852,CREDITCARD,KEY,3837,4608.01,FALSE,Broadway & Kosciuszko St
71,40.69356,25,FALSE,3838,TRUE,classic,-73.92524,CREDITCARD,KEY,3838,4640.01,FALSE,Bushwick Ave & Harman St
71,40.69545,29,FALSE,3839,TRUE,classic,-73.91164,CREDITCARD,KEY,3839,4663.06,FALSE,Putnam Ave & Knickerbocker Ave
71,40.69811,24,FALSE,3840,TRUE,classic,-73.90904,CREDITCARD,KEY,3840,4735.03,FALSE,Putnam Ave & Wyckoff Ave
71,40.69543,25,FALSE,3841,TRUE,classic,-73.9196,CREDITCARD,KEY,3841,4672.01,FALSE,Menahan St & Central Ave
71,40.69502,29,FALSE,3842,TRUE,classic,-73.92825,CREDITCARD,KEY,3842,4680.05,FALSE,Bushwick Ave & Dekalb Ave
71,40.69905,23,FALSE,3843,TRUE,classic,-73.91516,CREDITCARD,KEY,3843,4816.05,FALSE,Myrtle Ave & Grove St
71,40.69943,25,FALSE,3844,TRUE,classic,-73.91337,CREDITCARD,KEY,3844,4816.02,FALSE,Myrtle Ave & Linden St
71,40.70108,21,FALSE,3845,TRUE,classic,-73.9179,CREDITCARD,KEY,3845,4856.05,FALSE,Irving Ave & Harman St
71,40.69676,25,FALSE,3846,TRUE,classic,-73.92302,CREDITCARD,KEY,3846,4713.01,FALSE,Central Ave & Himrod St
71,40.69671,25,FALSE,3847,TRUE,classic,-73.92807,CREDITCARD,KEY,3847,4721.01,FALSE,Cedar St & Evergreen Ave
71,40.69544,32,FALSE,3848,TRUE,classic,-73.93223,CREDITCARD,KEY,3848,4689.03,FALSE,Suydam St & Broadway
71,40.70636,17,FALSE,3849,TRUE,classic,-73.91945,CREDITCARD,KEY,3849,5043.06,FALSE,Suydam St & St. Nicholas Ave
